_id,id,created_at,date,item_id,item_name,item_sku,notes,qty,unit,used_by,_migrated_at,_migrated_from
"6a89a33e3fb8c43ecce7c7e6","out_1785864757555","2026-08-04T17:32:37.555Z","04-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","23","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7e7","out_1785864785551","2026-08-04T17:33:05.551Z","04-08-2026","stk_7","Chowmein Noodle (চাউমিন)","J007","","15","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7e8","out_1785864807774","2026-08-04T17:33:27.774Z","04-08-2026","stk_8","Tomato Sauce (টমেটো sos)","J008","","4","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7e9","out_1785864849200","2026-08-04T17:34:09.200Z","04-08-2026","stk_13","Kasuri Methi","J013","","3","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7ea","out_1785864880360","2026-08-04T17:34:40.360Z","04-08-2026","stk_12","Corn Flour","J012","","1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7eb","out_1785864898797","2026-08-04T17:34:58.798Z","04-08-2026","stk_16","Ajinomoto (Ajina)","J016","","2","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7ec","out_1785864910178","2026-08-04T17:35:10.179Z","04-08-2026","stk_3","Refined Oil (রেফাইন্ড অয়েল)","J003","","1","L","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7ed","out_1785864922987","2026-08-04T17:35:22.987Z","04-08-2026","stk_4","Mustard Oil (মাস্টার অয়েল)","J004","","1","L","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7ee","out_1785864937341","2026-08-04T17:35:37.341Z","04-08-2026","stk_1","Rice (রাইস)","J001","","3","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7ef","out_1785864959818","2026-08-04T17:35:59.818Z","04-08-2026","stk_19","Jeera (Cumin Seeds)","J019","","250","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f0","out_1785866784751","2026-08-04T18:06:24.751Z","04-08-2026","stk_23","Attar / Essence","J023","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f1","out_1785866796854","2026-08-04T18:06:36.854Z","04-08-2026","stk_6","Atta (আটা)","J006","","5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f2","out_1785866830144","2026-08-04T18:07:10.144Z","04-08-2026","stk_42","Pure Ghee","J042","","1","box","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f3","out_1785866843143","2026-08-04T18:07:23.143Z","04-08-2026","stk_11","Vinegar","J011","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f4","out_1785867036876","2026-08-04T18:10:36.876Z","04-08-2026","stk_35","Long (Cloves)","J035","","180","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f5","out_1785867077467","2026-08-04T18:11:17.467Z","04-08-2026","stk_9","Chili Sauce","J009","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f6","out_1785867090073","2026-08-04T18:11:30.073Z","04-08-2026","stk_15","Kashmiri Chilli Powder","J015","","2","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f7","out_1785867139425","2026-08-04T18:12:19.426Z","04-08-2026","stk_29","Sugar","J029","","2300","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f8","out_1785869180920","2026-08-04T18:46:20.921Z","04-08-2026","stk_88","Cucumber (শসা)","J088","","3.3","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7f9","out_1785869272602","2026-08-04T18:47:52.602Z","04-08-2026","stk_83","Tomato (টমেটো)","J083","","6","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7fa","out_1785869327618","2026-08-04T18:48:47.618Z","04-08-2026","stk_80","Carrot","J080","","2.4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7fb","out_1785869410738","2026-08-04T18:50:10.738Z","04-08-2026","stk_79","Capsicum","J079","","2.6","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7fc","out_1785869437894","2026-08-04T18:50:37.894Z","04-08-2026","stk_84","Cabbage (বাঁধাকপি)","J084","","5.2","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7fd","out_1785869481457","2026-08-04T18:51:21.457Z","04-08-2026","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7fe","out_1785869542266","2026-08-04T18:52:22.266Z","04-08-2026","stk_75","Potato (আলু)","J075","","14","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c7ff","out_1785869570672","2026-08-04T18:52:50.672Z","04-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","17.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c800","out_1785870005389","2026-08-04T19:00:05.389Z","04-08-2026","stk_54","Milk (দুধ)","J054","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c801","out_1785870140163","2026-08-04T19:02:20.163Z","04-08-2026","stk_55","Dahi (দই / Curd)","J055","","16","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c802","out_1785939924823","2026-08-05T14:25:24.823Z","05-08-2026","stk_5","Maida (মাইদা)","J005","","10","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c803","out_1785949182917","2026-08-05T16:59:42.917Z","05-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c804","out_1785949192445","2026-08-05T16:59:52.445Z","05-08-2026","stk_13","Kasuri Methi","J013","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c805","out_1785949215631","2026-08-05T17:00:15.631Z","05-08-2026","stk_16","Ajinomoto (Ajina)","J016","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c806","out_1785949321783","2026-08-05T17:02:01.783Z","05-08-2026","stk_16","Ajinomoto (Ajina)","J016","","1.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c807","out_1785949708709","2026-08-05T17:08:28.709Z","05-08-2026","stk_12","Corn Flour","J012","","1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c808","out_1785949722775","2026-08-05T17:08:42.775Z","05-08-2026","stk_8","Tomato Sauce (টমেটো sos)","J008","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c809","out_1785949757065","2026-08-05T17:09:17.065Z","05-08-2026","stk_37","Dalchini (Cinnamon)","J037","","150","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c80a","out_1785950846062","2026-08-05T17:27:26.062Z","05-08-2026","stk_39","Rose Petals","J039","","100","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c80b","out_1785950881273","2026-08-05T17:28:01.273Z","05-08-2026","stk_17","Chilli Powder","J017","","3","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c80c","out_1785951122903","2026-08-05T17:32:02.903Z","05-08-2026","stk_43","Baking Powder","J043","","1","box","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c80d","out_1785951138660","2026-08-05T17:32:18.660Z","05-08-2026","stk_4","Mustard Oil (মাস্টার অয়েল)","J004","","1","L","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c80e","out_1785951157567","2026-08-05T17:32:37.567Z","05-08-2026","stk_44","Mushroom","J044","","1","box","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c80f","out_1785951205072","2026-08-05T17:33:25.072Z","05-08-2026","stk_5","Maida (মাইদা)","J005","","3.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c810","out_1785951385961","2026-08-05T17:36:25.961Z","05-08-2026","stk_83","Tomato (টমেটো)","J083","","0.7","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c811","out_1785951420666","2026-08-05T17:37:00.666Z","05-08-2026","stk_79","Capsicum","J079","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c812","out_1785951461181","2026-08-05T17:37:41.181Z","05-08-2026","stk_80","Carrot","J080","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c813","out_1785951493746","2026-08-05T17:38:13.746Z","05-08-2026","stk_84","Cabbage (বাঁধাকপি)","J084","","0.12","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c814","out_1785951524672","2026-08-05T17:38:44.672Z","05-08-2026","stk_88","Cucumber (শসা)","J088","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c815","out_1785951562998","2026-08-05T17:39:22.998Z","05-08-2026","stk_75","Potato (আলু)","J075","","2.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c816","out_1785951601369","2026-08-05T17:40:01.369Z","05-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","3.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c817","out_1785951623537","2026-08-05T17:40:23.537Z","05-08-2026","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","0.2","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c818","out_1785951664679","2026-08-05T17:41:04.680Z","05-08-2026","stk_81","Beans","J081","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c819","out_1785951719271","2026-08-05T17:41:59.271Z","05-08-2026","stk_55","Dahi (দই / Curd)","J055","","1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c81a","out_1785951735791","2026-08-05T17:42:15.791Z","05-08-2026","stk_54","Milk (দুধ)","J054","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c81b","out_1785951776128","2026-08-05T17:42:56.128Z","05-08-2026","stk_57","Butter","J057","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c81c","out_1785951795710","2026-08-05T17:43:15.710Z","05-08-2026","stk_112","13x16 Carry Bag","J112","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c81d","out_1785951863813","2026-08-05T17:44:23.813Z","05-08-2026","stk_64","Bisleri Water 1L","J064","","7","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c81e","out_1785951877053","2026-08-05T17:44:37.053Z","05-08-2026","stk_67","Bisleri Water 500ml","J067","","4","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c81f","out_1785951895800","2026-08-05T17:44:55.800Z","05-08-2026","stk_60","Campa White 100ml","J060","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c820","out_1785951916604","2026-08-05T17:45:16.604Z","05-08-2026","stk_62","Campa White 500ml","J062","","4","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c821","out_1785951966199","2026-08-05T17:46:06.199Z","05-08-2026","stk_61","Campa Black 500ml","J061","","4","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c822","out_1786022643398","2026-08-06T13:24:03.398Z","06-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c823","out_1786022652638","2026-08-06T13:24:12.638Z","06-08-2026","stk_7","Chowmein Noodle (চাউমিন)","J007","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c824","out_1786022670844","2026-08-06T13:24:30.844Z","06-08-2026","stk_17","Chilli Powder","J017","","3","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c825","out_1786022689203","2026-08-06T13:24:49.203Z","06-08-2026","stk_18","Haldi (Turmeric Powder)","J018","","4","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c826","out_1786022724488","2026-08-06T13:25:24.488Z","06-08-2026","stk_14","Chat Masala","J014","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c827","out_1786022893094","2026-08-06T13:28:13.095Z","06-08-2026","stk_3","Refined Oil (রেফাইন্ড অয়েল)","J003","","1","L","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c828","out_1786022904965","2026-08-06T13:28:24.965Z","06-08-2026","stk_11","Vinegar","J011","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c829","out_1786022927163","2026-08-06T13:28:47.163Z","06-08-2026","stk_83","Tomato (টমেটো)","J083","","0.4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c82a","out_1786022946145","2026-08-06T13:29:06.145Z","06-08-2026","stk_79","Capsicum","J079","","0.7","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c82b","out_1786022961564","2026-08-06T13:29:21.564Z","06-08-2026","stk_80","Carrot","J080","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c82c","out_1786023011130","2026-08-06T13:30:11.130Z","06-08-2026","stk_84","Cabbage (বাঁধাকপি)","J084","","1.1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c82d","out_1786023057497","2026-08-06T13:30:57.497Z","06-08-2026","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","0.25","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c82e","out_1786023179377","2026-08-06T13:32:59.377Z","06-08-2026","stk_75","Potato (আলু)","J075","","3.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c82f","out_1786023197932","2026-08-06T13:33:17.932Z","06-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","4.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c830","out_1786023225110","2026-08-06T13:33:45.111Z","06-08-2026","stk_77","Ginger (আদা)","J077","","3","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c831","out_1786023248603","2026-08-06T13:34:08.603Z","06-08-2026","stk_78","Garlic (রসুন)","J078","","2.2","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c832","out_1786023485756","2026-08-06T13:38:05.756Z","06-08-2026","stk_54","Milk (দুধ)","J054","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c833","out_1786023996037","2026-08-06T13:46:36.037Z","06-08-2026","stk_55","Dahi (দই / Curd)","J055","","4","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c834","out_1786029361252","2026-08-06T15:16:01.252Z","06-08-2026","stk_108","Tissue Paper","J108","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c835","out_1786029411089","2026-08-06T15:16:51.089Z","06-08-2026","stk_104","1000ml Container","J104","","50","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c836","out_1786032469169","2026-08-06T16:07:49.169Z","06-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","19.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c837","out_1786036757121","2026-08-06T17:19:17.121Z","06-08-2026","stk_61","Campa Black 500ml","J061","","5","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c838","out_1786036830993","2026-08-06T17:20:30.993Z","06-08-2026","stk_74","Sprite 1L","J074","","2","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c839","out_1786036890633","2026-08-06T17:21:30.634Z","06-08-2026","stk_90","Rs 10 Cone","J090","","4","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c83a","out_1786036953609","2026-08-06T17:22:33.610Z","06-08-2026","stk_95","Rs 30 Cone","J095","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c83b","out_1786037778896","2026-08-06T17:36:18.897Z","06-08-2026","stk_93","Rs 20 Stick","J093","","6","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c83c","out_1786085223319","2026-08-07T06:47:03.320Z","07-08-2026","stk_64","Bisleri Water 1L","J064","","12","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c83d","out_1786106457642","2026-08-07T12:40:57.642Z","07-08-2026","stk_17","Chilli Powder","J017","","4","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c83e","out_1786106493443","2026-08-07T12:41:33.443Z","07-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","5","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c83f","out_1786106537876","2026-08-07T12:42:17.876Z","07-08-2026","stk_5","Maida (মাইদা)","J005","","1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c840","out_1786106578620","2026-08-07T12:42:58.620Z","07-08-2026","stk_13","Kasuri Methi","J013","","1","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c841","out_1786106621003","2026-08-07T12:43:41.003Z","07-08-2026","stk_24","Red Food Color","J024","","1","box","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c842","out_1786106661836","2026-08-07T12:44:21.836Z","07-08-2026","stk_30","Posto (Poppy Seeds)","J030","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c843","out_1786106684643","2026-08-07T12:44:44.643Z","07-08-2026","stk_31","Dalda / Vanaspati","J031","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c844","out_1786106716875","2026-08-07T12:45:16.875Z","07-08-2026","stk_33","Mogoz (Melon Seeds)","J033","","100","g","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c845","out_1786106803235","2026-08-07T12:46:43.235Z","07-08-2026","stk_52","Egg (ডিম)","J052","","4","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c846","out_1786106840450","2026-08-07T12:47:20.450Z","07-08-2026","stk_54","Milk (দুধ)","J054","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c847","out_1786106898980","2026-08-07T12:48:18.980Z","07-08-2026","stk_57","Butter","J057","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c848","out_1786106936372","2026-08-07T12:48:56.372Z","07-08-2026","stk_75","Potato (আলু)","J075","","2.8","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c849","out_1786107035699","2026-08-07T12:50:35.699Z","07-08-2026","stk_79","Capsicum","J079","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c84a","out_1786107105507","2026-08-07T12:51:45.507Z","07-08-2026","stk_80","Carrot","J080","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c84b","out_1786107145947","2026-08-07T12:52:25.947Z","07-08-2026","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","0.25","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c84c","out_1786107195811","2026-08-07T12:53:15.811Z","07-08-2026","stk_83","Tomato (টমেটো)","J083","","3.6","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c84d","out_1786107236146","2026-08-07T12:53:56.146Z","07-08-2026","stk_84","Cabbage (বাঁধাকপি)","J084","","1.1","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c84e","out_1786107340259","2026-08-07T12:55:40.259Z","07-08-2026","stk_88","Cucumber (শসা)","J088","","0.6","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c84f","out_1786107452482","2026-08-07T12:57:32.482Z","07-08-2026","stk_112","13x16 Carry Bag","J112","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c850","out_1786107520282","2026-08-07T12:58:40.283Z","07-08-2026","stk_108","Tissue Paper","J108","","2","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c851","out_1786107586971","2026-08-07T12:59:46.971Z","07-08-2026","stk_124","Vim Soap / Bar (Bhim Srap)","J124","","2","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c852","out_1786111021824","2026-08-07T13:57:01.824Z","07-08-2026","stk_106","750ml Container","J106","","50","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c853","out_1786114400172","2026-08-07T14:53:20.172Z","07-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","3","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c854","out_1786114464177","2026-08-07T14:54:24.177Z","07-08-2026","stk_2","Palm Oil (পাম অয়েল)","J002","","8","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c855","out_1786114507665","2026-08-07T14:55:07.665Z","07-08-2026","stk_46","Papad","J046","","4","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c856","out_1786114701434","2026-08-07T14:58:21.435Z","07-08-2026","stk_14","Chat Masala","J014","","3","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c857","out_1786119805504","2026-08-07T16:23:25.504Z","07-08-2026","stk_68","Local Mineral Water 500ml","J068","","6","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c858","out_1786122681760","2026-08-07T17:11:21.760Z","07-08-2026","stk_64","Bisleri Water 1L","J064","","7","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c859","out_1786122711740","2026-08-07T17:11:51.740Z","07-08-2026","stk_67","Bisleri Water 500ml","J067","","6","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c85a","out_1786122729091","2026-08-07T17:12:09.092Z","07-08-2026","stk_54","Milk (দুধ)","J054","","1","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c85b","out_1786122777692","2026-08-07T17:12:57.692Z","07-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","6.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c85c","out_1786124683125","2026-08-07T17:44:43.126Z","07-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","0.5","kg","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c85d","out_1786124883697","2026-08-07T17:48:03.697Z","07-08-2026","stk_52","Egg (ডিম)","J052","","7","packet","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c85e","out_1786125757595","2026-08-07T18:02:37.595Z","07-08-2026","stk_64","Bisleri Water 1L","J064","","3","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
"6a89a33e3fb8c43ecce7c85f","out_1786125815066","2026-08-07T18:03:35.066Z","07-08-2026","stk_61","Campa Black 500ml","J061","","6","pcs","","""2026-08-22T13:49:32.365Z""","""public"".""stock_out_entries"""
