_id,id,category,created_at,date,department,name,notes,qty,reason,sku,unit,item_id,item_name,item_sku,used_by,_migrated_at,_migrated_from
"6a89a3143fb8c43ecce7c783","out_1787145732352_8yxd","","2026-08-19T13:22:12.352Z","2026-08-19","","","Manual Stock OUT entry for J083","3.3","","","kg","stk_83","Tomato (টমেটো)","J083","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c784","out_1787145758316_8w64","","2026-08-19T13:22:38.316Z","2026-08-19","","","Manual Stock OUT entry for J084","1.4","","","kg","stk_84","Cabbage (বাঁধাকপি)","J084","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c785","out_1787145787832_cygz","","2026-08-19T13:23:07.832Z","2026-08-19","","","Manual Stock OUT entry for J086","0.3","","","kg","stk_86","Dhania Pata (Coriander)","J086","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c786","out_1787145813518_9soi","","2026-08-19T13:23:33.518Z","2026-08-19","","","Manual Stock OUT entry for J088","0.8","","","kg","stk_88","Cucumber (শসা)","J088","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c787","out_1787145885080_p2o0","","2026-08-19T13:24:45.080Z","2026-08-19","","","Manual Stock OUT entry for J003","2","","","L","stk_3","Refined Oil (রেফাইন্ড অয়েল)","J003","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c788","out_1787146491578_dgpt","","2026-08-19T13:34:51.578Z","2026-08-19","","","Manual Stock OUT entry for J052","6","","","packet","stk_52","Egg (ডিম)","J052","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c789","out_1787156161133_r78h","","2026-08-19T16:16:01.133Z","2026-08-19","","","Workflow Adjustment","4000","","","g","stk_20","Dal (Pulses)","J020","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c78a","out_1787158759205_0t5x","","2026-08-19T16:59:19.205Z","2026-08-19","","","Workflow Adjustment","246","","","pcs","stk_104","1000ml Container","J104","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c78b","out_1787158895685_rcsj","","2026-08-19T17:01:35.685Z","2026-08-19","","","Manual Stock OUT entry for J002","2","","","packet","stk_2","Palm Oil (পাম অয়েল)","J002","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c78c","out_1787158916277_u83x","","2026-08-19T17:01:56.277Z","2026-08-19","","","Manual Stock OUT entry for J054","1","","","packet","stk_54","Milk (দুধ)","J054","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c78d","out_1787159244908_5ak0","","2026-08-19T17:07:24.908Z","2026-08-19","","","Manual Stock OUT entry for J054","2","","","packet","stk_54","Milk (দুধ)","J054","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c78e","out_1787238836082_iu8i","","2026-08-20T15:13:56.082Z","2026-08-20","","","Manual Stock OUT entry for J001","1","","","packet","stk_1","Rice (রাইস)","J001","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c78f","out_1787238850616_offn","","2026-08-20T15:14:10.616Z","2026-08-20","","","Manual Stock OUT entry for J002","5","","","packet","stk_2","Palm Oil (পাম অয়েল)","J002","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c790","out_1787238862970_vk8h","","2026-08-20T15:14:22.970Z","2026-08-20","","","Manual Stock OUT entry for J004","1","","","L","stk_4","Mustard Oil (মাস্টার অয়েল)","J004","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c791","out_1787238887017_1jf9","","2026-08-20T15:14:47.017Z","2026-08-20","","","Manual Stock OUT entry for J007","4","","","packet","stk_7","Chowmein Noodle (চাউমিন)","J007","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c792","out_1787238899894_l06q","","2026-08-20T15:14:59.894Z","2026-08-20","","","Manual Stock OUT entry for J008","1","","","packet","stk_8","Tomato Sauce (টমেটো sos)","J008","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c793","out_1787238921856_ecti","","2026-08-20T15:15:21.856Z","2026-08-20","","","Manual Stock OUT entry for J011","1","","","pcs","stk_11","Vinegar","J011","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c794","out_1787238940024_lbfw","","2026-08-20T15:15:40.024Z","2026-08-20","","","Manual Stock OUT entry for J012","1","","","kg","stk_12","Corn Flour","J012","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c795","out_1787238981568_h551","","2026-08-20T15:16:21.568Z","2026-08-20","","","Manual Stock OUT entry for J013","1","","","pcs","stk_13","Kasuri Methi","J013","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c796","out_1787238998634_qnm9","","2026-08-20T15:16:38.634Z","2026-08-20","","","Manual Stock OUT entry for J014","1","","","packet","stk_14","Chat Masala","J014","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c797","out_1787239017203_rxln","","2026-08-20T15:16:57.203Z","2026-08-20","","","Manual Stock OUT entry for J015","1","","","pcs","stk_15","Kashmiri Chilli Powder","J015","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3143fb8c43ecce7c798","out_1787239045888_i621","","2026-08-20T15:17:25.888Z","2026-08-20","","","Manual Stock OUT entry for J017","5","","","packet","stk_17","Chilli Powder","J017","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c799","out_1787239083696_ka01","","2026-08-20T15:18:03.696Z","2026-08-20","","","Manual Stock OUT entry for J048","1","","","pcs","stk_48","Jaljeera Powder","J048","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c79a","out_1787241624546_0w65","","2026-08-20T16:00:24.547Z","2026-08-20","","","Manual Stock OUT entry for J053","1.1","","","kg","stk_53","Staff Rice","J053","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c79b","out_1787241641266_2y75","","2026-08-20T16:00:41.266Z","2026-08-20","","","Manual Stock OUT entry for J054","1","","","packet","stk_54","Milk (দুধ)","J054","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c79c","out_1787241657304_59y0","","2026-08-20T16:00:57.304Z","2026-08-20","","","Manual Stock OUT entry for J055","8","","","packet","stk_55","Dahi (দই / Curd)","J055","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c79d","out_1787241676186_uo59","","2026-08-20T16:01:16.186Z","2026-08-20","","","Manual Stock OUT entry for J057","1","","","packet","stk_57","Butter","J057","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c79e","out_1787241695640_akyw","","2026-08-20T16:01:35.640Z","2026-08-20","","","Manual Stock OUT entry for J058","1","","","packet","stk_58","Amul Fresh Cream","J058","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c79f","out_1787241815024_aj10","","2026-08-20T16:03:35.024Z","2026-08-20","","","Manual Stock OUT entry for J079","0.8","","","kg","stk_79","Capsicum","J079","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a0","out_1787241833937_8t22","","2026-08-20T16:03:53.937Z","2026-08-20","","","Manual Stock OUT entry for J080","0.6","","","kg","stk_80","Carrot","J080","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a1","out_1787241862889_vtip","","2026-08-20T16:04:22.889Z","2026-08-20","","","Manual Stock OUT entry for J084","1.5","","","kg","stk_84","Cabbage (বাঁধাকপি)","J084","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a2","out_1787241887536_a4b5","","2026-08-20T16:04:47.536Z","2026-08-20","","","Manual Stock OUT entry for J086","0.3","","","kg","stk_86","Dhania Pata (Coriander)","J086","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a3","out_1787241911648_nf57","","2026-08-20T16:05:11.648Z","2026-08-20","","","Manual Stock OUT entry for J088","0.8","","","kg","stk_88","Cucumber (শসা)","J088","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a4","out_1787241944528_a4y1","","2026-08-20T16:05:44.528Z","2026-08-20","","","Manual Stock OUT entry for J075","3","","","kg","stk_75","Potato (আলু)","J075","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a5","out_1787241982088_u0bw","","2026-08-20T16:06:22.088Z","2026-08-20","","","Manual Stock OUT entry for J076","2.5","","","kg","stk_76","Onion (পেঁয়াজ)","J076","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a6","out_1787242010288_8bzv","","2026-08-20T16:06:50.288Z","2026-08-20","","","Manual Stock OUT entry for J117","1","","","packet","stk_117","9x12 SP Pouch","J117","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a7","out_1787242030936_d9cd","","2026-08-20T16:07:10.936Z","2026-08-20","","","Manual Stock OUT entry for J112","1","","","packet","stk_112","13x16 Carry Bag","J112","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a8","out_1787242082547_fbtt","","2026-08-20T16:08:02.547Z","2026-08-20","","","Manual Stock OUT entry for J109","1","","","packet","stk_109","Raita Pouch","J109","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7a9","out_1787242100592_zczm","","2026-08-20T16:08:20.592Z","2026-08-20","","","Manual Stock OUT entry for J110","1","","","packet","stk_110","Chatni Box","J110","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7aa","out_1787242299568_4lgr","","2026-08-20T16:11:39.568Z","2026-08-20","","","Manual Stock OUT entry for J106","1","","","pcs","stk_106","750ml Container","J106","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7ab","out_1787242390794_ldeb","","2026-08-20T16:13:10.794Z","2026-08-20","","","Manual Stock OUT entry for J067","24","","","pcs","stk_67","Bisleri Water 500ml","J067","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7ac","out_1787242408169_xyrd","","2026-08-20T16:13:28.169Z","2026-08-20","","","Manual Stock OUT entry for J064","36","","","pcs","stk_64","Bisleri Water 1L","J064","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7ad","out_1787244650385_ek9a","","2026-08-20T16:50:50.385Z","2026-08-20","","","Manual Stock OUT entry for J055","1","","","packet","stk_55","Dahi (দই / Curd)","J055","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7ae","out_1787246577586_xphf","","2026-08-20T17:22:57.586Z","2026-08-20","","","Manual Stock OUT entry for J080","0.4","","","kg","stk_80","Carrot","J080","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7af","out_1787246595364_er7p","","2026-08-20T17:23:15.364Z","2026-08-20","","","Manual Stock OUT entry for J088","0.2","","","kg","stk_88","Cucumber (শসা)","J088","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b0","out_1787327268384_3vqz","","2026-08-21T15:47:48.384Z","2026-08-21","","","Workflow Adjustment","1","","","packet","stk_8","Tomato Sauce (টমেটো sos)","J008","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b1","out_1787327534426_1j9s","","2026-08-21T15:52:14.426Z","2026-08-21","","","Workflow Adjustment","85","","","pcs","stk_13","Kasuri Methi","J013","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b2","out_1787327672843_csyz","","2026-08-21T15:54:32.843Z","2026-08-21","","","Workflow Adjustment","20","","","packet","stk_17","Chilli Powder","J017","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b3","out_1787327704254_dmdq","","2026-08-21T15:55:04.254Z","2026-08-21","","","Workflow Adjustment","3","","","packet","stk_18","Haldi (Turmeric Powder)","J018","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b4","out_1787327869606_klbo","","2026-08-21T15:57:49.606Z","2026-08-21","","","Workflow Adjustment","1149.7","","","g","stk_19","Jeera (Cumin Seeds)","J019","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b5","out_1787328796240_qwhh","","2026-08-21T16:13:16.240Z","2026-08-21","","","Workflow Adjustment","1","","","kg","stk_49","Black Salt (Bit Nun)","J049","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b6","out_1787328923676_jbvs","","2026-08-21T16:15:23.676Z","2026-08-21","","","Workflow Adjustment","218.6","","","g","stk_33","Mogoz (Melon Seeds)","J033","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b7","out_1787329093252_6oel","","2026-08-21T16:18:13.252Z","2026-08-21","","","Workflow Adjustment","2497.8","","","g","stk_21","Kabuli Chana","J021","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b8","out_1787329127982_7dbx","","2026-08-21T16:18:47.982Z","2026-08-21","","","Workflow Adjustment","2","","","packet","stk_31","Dalda / Vanaspati","J031","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7b9","out_1787329260245_h9a7","","2026-08-21T16:21:00.245Z","2026-08-21","","","Workflow Adjustment","449.7","","","g","stk_34","Elachi (Cardamom)","J034","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7ba","out_1787329328210_ro0b","","2026-08-21T16:22:08.210Z","2026-08-21","","","Workflow Adjustment","319.67","","","g","stk_38","Starful (Star Anise)","J038","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7bb","out_1787329493693_552i","","2026-08-21T16:24:53.693Z","2026-08-21","","","Workflow Adjustment","49.9","","","g","stk_39","Rose Petals","J039","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7bc","out_1787329723311_ae9w","","2026-08-21T16:28:43.311Z","2026-08-21","","","Workflow Adjustment","1","","","packet","stk_40","Shahi Jeera","J040","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7bd","out_1787329772222_7u3u","","2026-08-21T16:29:32.222Z","2026-08-21","","","Workflow Adjustment","39.9","","","g","stk_35","Long (Cloves)","J035","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7be","out_1787329889159_1nxa","","2026-08-21T16:31:29.159Z","2026-08-21","","","Workflow Adjustment","149.85","","","g","stk_36","Jaitri (Mace)","J036","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7bf","out_1787329963807_pwcz","","2026-08-21T16:32:43.807Z","2026-08-21","","","Workflow Adjustment","1694.35","","","g","stk_27","Dry Chilli","J027","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c0","out_1787330070760_j4xc","","2026-08-21T16:34:30.760Z","2026-08-21","","","Workflow Adjustment","1","","","box","stk_26","Green Food Color","J026","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c1","out_1787330112234_n0h6","","2026-08-21T16:35:12.234Z","2026-08-21","","","Workflow Adjustment","899.45","","","g","stk_41","Black Pepper (Gol Morich)","J041","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c2","out_1787330361043_txi5","","2026-08-21T16:39:21.043Z","2026-08-21","","","Workflow Adjustment","14","","","pcs","stk_60","Campa White 100ml","J060","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c3","out_1787330524520_oaa6","","2026-08-21T16:42:04.520Z","2026-08-21","","","Workflow Adjustment","47","","","pcs","stk_62","Campa White 500ml","J062","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c4","out_1787330787208_1u31","","2026-08-21T16:46:27.208Z","2026-08-21","","","Workflow Adjustment","22","","","pcs","stk_1785945290174","CAMPA JEERA","J138","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c5","out_1787330832795_hps8","","2026-08-21T16:47:12.795Z","2026-08-21","","","Manual Stock OUT entry for J002","7","","","packet","stk_2","Palm Oil (পাম অয়েল)","J002","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c6","out_1787330852115_ika5","","2026-08-21T16:47:32.115Z","2026-08-21","","","Manual Stock OUT entry for J005","3","","","kg","stk_5","Maida (মাইদা)","J005","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c7","out_1787330871416_4wkw","","2026-08-21T16:47:51.416Z","2026-08-21","","","Manual Stock OUT entry for J008","1","","","packet","stk_8","Tomato Sauce (টমেটো sos)","J008","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c8","out_1787330888793_gooh","","2026-08-21T16:48:08.793Z","2026-08-21","","","Manual Stock OUT entry for J013","1","","","pcs","stk_13","Kasuri Methi","J013","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7c9","out_1787330901748_45ur","","2026-08-21T16:48:21.748Z","2026-08-21","","","Manual Stock OUT entry for J014","1","","","packet","stk_14","Chat Masala","J014","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7ca","out_1787330929080_rnee","","2026-08-21T16:48:49.080Z","2026-08-21","","","Manual Stock OUT entry for J017","5","","","packet","stk_17","Chilli Powder","J017","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7cb","out_1787330950455_1e3a","","2026-08-21T16:49:10.455Z","2026-08-21","","","Manual Stock OUT entry for J019","200","","","g","stk_19","Jeera (Cumin Seeds)","J019","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7cc","out_1787330964831_lpwt","","2026-08-21T16:49:24.831Z","2026-08-21","","","Manual Stock OUT entry for J021","500","","","g","stk_21","Kabuli Chana","J021","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7cd","out_1787331015430_19pk","","2026-08-21T16:50:15.430Z","2026-08-21","","","Manual Stock OUT entry for J034","70","","","g","stk_34","Elachi (Cardamom)","J034","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7ce","out_1787331050366_du4m","","2026-08-21T16:50:50.366Z","2026-08-21","","","Manual Stock OUT entry for J036","70","","","g","stk_36","Jaitri (Mace)","J036","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7cf","out_1787331066404_atiy","","2026-08-21T16:51:06.404Z","2026-08-21","","","Manual Stock OUT entry for J038","70","","","g","stk_38","Starful (Star Anise)","J038","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d0","out_1787331085150_cx4t","","2026-08-21T16:51:25.150Z","2026-08-21","","","Manual Stock OUT entry for J039","50","","","g","stk_39","Rose Petals","J039","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d1","out_1787331141019_ye1w","","2026-08-21T16:52:21.019Z","2026-08-21","","","Manual Stock OUT entry for J019","200","","","g","stk_19","Jeera (Cumin Seeds)","J019","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d2","out_1787331167389_5pbi","","2026-08-21T16:52:47.389Z","2026-08-21","","","Manual Stock OUT entry for J052","3","","","packet","stk_52","Egg (ডিম)","J052","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d3","out_1787331205841_qvnk","","2026-08-21T16:53:25.841Z","2026-08-21","","","Manual Stock OUT entry for J052","5","","","packet","stk_52","Egg (ডিম)","J052","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d4","out_1787331225980_0xpc","","2026-08-21T16:53:45.980Z","2026-08-21","","","Manual Stock OUT entry for J054","2","","","packet","stk_54","Milk (দুধ)","J054","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d5","out_1787331245773_7ytl","","2026-08-21T16:54:05.773Z","2026-08-21","","","Manual Stock OUT entry for J055","3","","","packet","stk_55","Dahi (দই / Curd)","J055","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d6","out_1787331259081_cy8o","","2026-08-21T16:54:19.081Z","2026-08-21","","","Manual Stock OUT entry for J057","1","","","packet","stk_57","Butter","J057","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d7","out_1787331282804_si32","","2026-08-21T16:54:42.804Z","2026-08-21","","","Manual Stock OUT entry for J075","3","","","kg","stk_75","Potato (আলু)","J075","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d8","out_1787331295979_ioal","","2026-08-21T16:54:55.979Z","2026-08-21","","","Manual Stock OUT entry for J076","5","","","kg","stk_76","Onion (পেঁয়াজ)","J076","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7d9","out_1787331331627_cg4w","","2026-08-21T16:55:31.627Z","2026-08-21","","","Manual Stock OUT entry for J079","0.8","","","kg","stk_79","Capsicum","J079","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7da","out_1787331400702_5gu1","","2026-08-21T16:56:40.702Z","2026-08-21","","","Manual Stock OUT entry for J080","0.5","","","kg","stk_80","Carrot","J080","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7db","out_1787331417708_xxfn","","2026-08-21T16:56:57.708Z","2026-08-21","","","Manual Stock OUT entry for J083","0.8","","","kg","stk_83","Tomato (টমেটো)","J083","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7dc","out_1787331450507_c1mr","","2026-08-21T16:57:30.507Z","2026-08-21","","","Manual Stock OUT entry for J084","0.8","","","kg","stk_84","Cabbage (বাঁধাকপি)","J084","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7dd","out_1787331518450_83f3","","2026-08-21T16:58:38.450Z","2026-08-21","","","Manual Stock OUT entry for J086","0.4","","","kg","stk_86","Dhania Pata (Coriander)","J086","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7de","out_1787331542375_5pka","","2026-08-21T16:59:02.375Z","2026-08-21","","","Manual Stock OUT entry for J088","0.8","","","kg","stk_88","Cucumber (শসা)","J088","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7df","out_1787331730815_ds8h","","2026-08-21T17:02:10.815Z","2026-08-21","","","Workflow Adjustment","4702.8","","","g","stk_29","Sugar","J029","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7e0","out_1787332021999_pmcu","","2026-08-21T17:07:01.999Z","2026-08-21","","","Workflow Adjustment","358","","","pcs","stk_47","Kissan Tomato Sauce Pouch","J047","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7e1","out_1787332047709_um6k","","2026-08-21T17:07:27.709Z","2026-08-21","","","Workflow Adjustment","49","","","pcs","stk_48","Jaljeera Powder","J048","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7e2","out_1787334372790_mf0o","","2026-08-21T17:46:12.790Z","2026-08-21","","","Manual Stock OUT entry for J071","2","","","pcs","stk_71","Thums Up 500ml","J071","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7e3","out_1787334400815_ml86","","2026-08-21T17:46:40.815Z","2026-08-21","","","Manual Stock OUT entry for J064","15","","","pcs","stk_64","Bisleri Water 1L","J064","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7e4","out_1787334422145_eiki","","2026-08-21T17:47:02.145Z","2026-08-21","","","Manual Stock OUT entry for J067","2","","","pcs","stk_67","Bisleri Water 500ml","J067","Kitchen / Counter","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
"6a89a3153fb8c43ecce7c7e5","out_1787374983140_xew5","","2026-08-22T05:03:03.140Z","2026-08-22","","","Workflow Adjustment","6","","","kg","stk_79","Capsicum","J079","Main Godown","""2026-08-22T13:49:30.090Z""","""public"".""stock_out"""
